ID,ID,Name,Active,Type,IsCommercial,ChargesRCC,PCE,CO2,CustomerChg,DemandCharge,NameShort,Blocks
364,364,Copper Valley Electric Assn 1 - Commercial - Sm,True,1,True,False,,1.60000002384186,20.0,,Copper,"[(nan, 0.2572000026702878), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
365,365,Copper Valley Electric Assn 2 - Commercial - Sm,True,1,True,False,,1.60000002384186,20.0,,Copper,"[(nan, 0.2346000075340268), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
366,366,Cordova Electric Cooperative - Commercial - Sm,True,1,True,False,0.0851000025868416,1.5,23.5,,Cordov,"[(500.0, 0.259299993515015), (nan, 0.221699997782707), (nan, nan), (nan, nan), (nan, nan)]"
367,367,Craig-APT - Commercial - Sm,True,1,True,False,0.0299999993294477,1.60000002384186,93.9700012207031,7.96000003814697,Craig-,"[(nan, 0.180000007152557), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
368,368,Diomede  Joint Utilities - Commercial - Sm,True,1,True,False,0.229599997401237,2.29999995231628,35.0,,Diomed,"[(nan, 0.649999976158142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
369,369,Dot Lake-APT - Commercial - Sm,True,1,True,False,0.140000000596046,1.5,93.9700012207031,10.3599996566772,Dot La,"[(nan, 0.319999992847443), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
370,370,Eagle Village-APT - Commercial - Sm,True,1,True,False,0.330000013113022,1.5,93.9700012207031,30.9400005340576,Eagle ,"[(nan, 0.569999992847443), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
371,371,Egegik Light & Power - Commercial - Sm,True,1,True,False,0.416000008583069,2.0,0.0,,Egegik,"[(nan, 0.649999976158142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
372,372,AVEC  Ekwok Commercial - Sm,True,1,True,False,0.323900014162064,2.90000009536743,5.0,,AVEC  ,"[(700.0, 0.541800007224083), (nan, 0.441799998283386), (nan, nan), (nan, nan), (nan, nan)]"
373,373,Elfin Cove Electric - Commercial - Sm,True,1,True,False,0.359200000762939,2.0,,,Elfin ,"[(nan, 0.646000027656555), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
374,374,Enstar Natural Gas - G2,True,2,True,True,,,37.0,,Enstar,"[(nan, 0.9268799793208011), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
375,375,Evansville-APT - Commercial - Sm,True,1,True,False,0.360000014305115,1.60000002384186,93.9700012207031,30.9400005340576,Evansv,"[(nan, 0.600000023841858), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
376,376,Fairbanks Natural Gas - Commercial - Sm,True,2,True,True,,,22.0,,Fairba,"[(nan, 2.07689997518901), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
377,377,False Pass Electric - Commercial - Sm,True,1,True,False,0.11599999666214,2.79999995231628,,,False ,"[(nan, 0.445600003004074), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
378,378,"G&K, Inc - Commercial - Sm",True,1,True,True,0.455900013446808,1.60000002384186,12.5,7.05000019073486,"G&K, I","[(nan, 0.6652999814832581), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
379,379,Galena Electric Utility - Commercial - Sm,True,1,True,False,0.200000002980232,1.60000002384186,11.1999998092651,,Galena,"[(nan, 0.670000016689301), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
380,380,Golden Valley Electric - Com- Sm GS1,True,1,True,True,,2.27999997138977,20.0,,Golden,"[(nan, 0.21085000003222426), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
381,381,"Golovin, City of - Commercial - Sm",True,1,True,False,0.136899992823601,2.20000004768372,,,Golovi,"[(nan, 0.379999995231628), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
382,382,Gustavus Electric Company - Commercial - Sm,True,1,True,False,0.0900000035762787,1.89999997615814,93.9700012207031,10.2600002288818,Gustav,"[(nan, 0.360000014305115), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
383,383,Gwitchyaa Zhee Utility Co - Commercial - Sm,True,1,True,True,0.370999991893768,2.0,0.0,,Gwitch,"[(100.0, 0.817300021299161), (400.0, 0.742400020011701), (500.0, 0.667500018724241), (1000.0, 0.592500000842847), (nan, 0.562600016244688)]"
384,384,Haines-APT - Commercial - Sm,True,1,True,False,0.0299999993294477,1.70000004768372,93.9700012207031,7.69000005722046,Haines,"[(nan, 0.209999993443489), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
385,385,Healy Lake-APT - Commercial - Sm,True,1,True,True,,1.5,93.9700012207031,30.9400005340576,Healy ,"[(nan, 0.6408999856794251), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
386,386,Hollis-APT - Commercial - Sm,True,1,True,False,0.0299999993294477,1.60000002384186,93.9700012207031,7.96000003814697,Hollis,"[(nan, 0.180000007152557), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
387,387,Homer Electric Assn  - Commercial - Sm,True,1,True,True,,1.10000002384186,20.0,,Homer ,"[(nan, 0.2264000099385161), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
388,388,Homer Electric Assn Remote - Commercial - Sm,False,1,True,True,,1.5,40.0,7.73859977722168,Homer ,"[(3000.0, 0.14741000498179305), (nan, 0.13288000191096205), (nan, nan), (nan, nan), (nan, nan)]"
389,389,Hughes Power & Light Co - Commercial - Sm,True,1,True,False,0.499700009822845,2.25,,,Hughes,"[(nan, 0.709999978542328), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
390,390,Hydaburg-APT - Commercial - Sm,True,1,True,False,0.0299999993294477,1.60000002384186,93.9700012207031,7.96000003814697,Hydabu,"[(nan, 0.180000007152557), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
391,391,Igiugig Village Council - Commercial - Sm,True,1,True,False,0.640500009059906,2.5,5.0,,Igiugi,"[(nan, 0.908999979496002), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
392,392,"I-N-N Electric Cooperative, Inc - Commercial - Sm",True,1,True,False,0.39300000667572,1.60000002384186,19.5,,I-N-N ,"[(1000.0, 0.519999980926514), (nan, 0.490000009536743), (nan, nan), (nan, nan), (nan, nan)]"
393,393,Inside Passage Electric Coop  - Commercial - Sm,True,1,True,True,0.289600014686584,1.70000004768372,10.0,,Inside,"[(500.0, 0.666900008567609), (nan, 0.601399987586774), (nan, nan), (nan, nan), (nan, nan)]"
394,394,Ipnatchiaq Electrric Co - Commercial - Sm,True,1,True,False,0.259999990463257,1.79999995231628,19.25,,Ipnatc,"[(nan, 0.714699983596802), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
395,395,Kasaan-APT - Commercial - Sm,True,1,True,False,0.0299999993294477,1.5,93.9700012207031,7.96000003814697,Kasaan,"[(nan, 0.180000007152557), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
396,396,"Ketchikan, City of - Commercial - Sm NonDemand",True,1,True,False,,0.00600000005215406,18.1499996185303,3.05999994277954,Ketchi,"[(nan, 0.094200000166893), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
397,397,"King Cove, City of - Commercial - Sm",True,1,True,False,,1.79999995231628,0.0,,King C,"[(nan, 0.300000011920929), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
398,398,Kipnuk Light Plant - Commercial - Sm,True,1,True,True,0.109700001776218,1.79999995231628,,,Kipnuk,"[(nan, 0.330599993118085), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
399,399,Klawock-APT - Commercial - Sm,True,1,True,False,0.0299999993294477,1.60000002384186,93.9700012207031,7.96000003814697,Klawoc,"[(nan, 0.180000007152557), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
400,400,Kobuk Valley Electric - Commercial - Sm,False,1,True,False,,2.20000004768372,5.0,,Kobuk ,"[(700.0, 0.540700018405914), (nan, 0.440700009465217), (nan, nan), (nan, nan), (nan, nan)]"
401,401,Kodiak Electric Assn - Commercial - Sm,True,1,True,False,,0.270000010728836,15.0,,Kodiak,"[(300.0, 0.1694940030574802), (nan, 0.1481940001249312), (nan, nan), (nan, nan), (nan, nan)]"
402,402,Kokhanok Village Council - Commercial - Sm,True,1,True,False,0.597500026226044,2.29999995231628,10.0,,Kokhan,"[(nan, 0.899999976158142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
403,403,Koliganek Village Council - Commercial - Sm,True,1,True,False,0.217399999499321,2.25,21.3999996185303,,Koliga,"[(nan, 0.5), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
404,404,AVEC-Kotlik - Commercial - Sm,True,1,True,False,0.284099996089935,2.90000009536743,5.0,,AVEC-K,"[(700.0, 0.500000014901161), (nan, 0.400000005960464), (nan, nan), (nan, nan), (nan, nan)]"
405,405,Kotzebue Electric Assn - Sm Commercial - Sm,True,1,True,False,0.178800001740456,1.60000002384186,25.0,,Kotzeb,"[(nan, 0.381499990820885), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
406,406,"Koyukuk, City of - Commercial - Sm",True,1,True,False,0.311800003051758,2.25,,,Koyuku,"[(nan, 0.949999988079071), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
407,407,Kuiggluum Kallugvia - Commercial - Sm,True,1,True,False,0.20550000667572,3.79999995231628,,,Kuiggl,"[(nan, 0.519999980926514), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
408,408,Kwig Power Company - Commercial - Sm,True,1,True,False,0.356799989938736,3.5,,,Kwig P,"[(nan, 0.670000016689301), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
409,409,Larsen Bay Electric - Commercial - Sm,True,1,True,False,9.99999974737875e-05,0.25,0.0,,Larsen,"[(nan, 0.409999996423721), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
410,410,Levelock Electric Cooperativ - Commercial - Sm,True,1,True,False,0.365399986505508,2.79999995231628,0.0,,Levelo,"[(nan, 0.850000023841858), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
411,411,Lime Village - Commercial - Sm,True,1,True,True,0.782999992370605,2.40000009536743,0.0,,Lime V,"[(nan, 1.7761000093305501), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
412,412,Manakotak Power Company - Commercial - Sm,True,1,True,False,0.243900001049042,2.70000004768372,0.0,,Manako,"[(nan, 0.550000011920929), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
413,413,Manley Utility Co - Commercial - Sm,True,1,True,True,0.582199990749359,2.20000004768372,20.0,,Manley,"[(nan, 0.85569998587016), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
414,414,Matanuska Electric Assn. - Commercial - Sm,True,1,True,True,,1.10000002384186,13.0,,Matanu,"[(1300.0, 0.19457999581936775), (nan, 0.18306999618653175), (nan, nan), (nan, nan), (nan, nan)]"
415,415,McGrath Light & Power - Commercial - Sm,True,1,True,True,0.379299998283386,1.70000004768372,,,McGrat,"[(nan, 0.7438999708974731), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
416,416,Mentasta Lake-APT - Commercial - Sm,True,1,True,False,0.28999999165535,1.5,93.9700012207031,30.9400005340576,Mentas,"[(nan, 0.529999971389771), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
417,417,Metlakatla Power & Light - Commercial - Sm,True,1,True,False,,0.400000005960464,,,Metlak,"[(nan, 0.0925000011920929), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
418,418,Middle Kuskokwim Electric Coop - Commercial - Sm,True,1,True,True,0.71399998664856,2.40000009536743,25.5,,Middle,"[(nan, 1.083899974473753), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
419,419,Naknek - Commercial - Sm,True,1,True,False,0.272799998521805,1.5,30.0,,Naknek,"[(1000.0, 0.427100002765656), (nan, 0.412099987268448), (nan, nan), (nan, nan), (nan, nan)]"
420,420,Napakiak - Commercial - Sm,True,1,True,True,0.327600002288818,3.70000004768372,0.0,,Napaki,"[(nan, 0.698100000270642), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
421,421,"Napaskiak, Inc - Commercial - Sm",True,1,True,False,0.388700008392334,2.90000009536743,25.0,,Napask,"[(nan, 0.699999988079071), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
422,422,Naterkaq Light Plant - Commercial - Sm,True,1,True,False,0.232099995017052,2.0,,,Naterk,"[(nan, 0.490000009536743), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
423,423,Naukiti-APT - Commercial - Sm,True,1,True,False,0.0299999993294477,1.79999995231628,93.9700012207031,7.69000005722046,Naukit,"[(nan, 0.180000007152557), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
424,424,Nelson Lagoon Electric Coop - Commercial - Sm,True,1,True,False,0.570800006389618,2.20000004768372,0.0,,Nelson,"[(nan, 0.839999973773956), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
425,425,"Nikolai Light & Power, City of - Commercial - Sm",True,1,True,False,0.421600013971329,2.0,,,Nikola,"[(nan, 0.899999976158142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
426,426,Nome Joint Utilities Systems - Commercial - Sm,True,1,True,False,0.0835999995470047,1.39999997615814,20.0,,Nome J,"[(nan, 0.298000007867813), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
427,427,North Slope Borough Utilities - Commercial - Sm,True,1,True,True,0.0835999995470047,2.0,15.0,,North ,"[(600.0, 0.20090000296477203), (10000.0, 0.30090001190546906), (nan, 0.35089999402407607), (nan, nan), (nan, nan)]"
428,428,Northway-APT - Commercial - Sm,True,1,True,False,0.319999992847443,1.5,93.9700012207031,30.9400005340576,Northw,"[(nan, 0.560000002384186), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
429,429,Nunum Iqua Electric - Commercial - Sm,True,1,True,False,0.19480000436306,2.90000009536743,,,Nunum ,"[(nan, 0.391000002622604), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
430,430,Nushagak Electric Cooperative - Commercial - Sm,True,1,True,False,0.158600002527237,1.5,35.0,,Nushag,"[(nan, 0.39649999141693104), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
431,431,"Ouzinkie, City of - Commercial - Sm",True,1,True,False,0.12729999423027,2.20000004768372,5.0,,Ouzink,"[(nan, 0.388700008392334), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
432,432,"Paxson Lodge, Inc - Commercial - Sm",False,1,True,False,,1.72000002861023,,,Paxson,"[(nan, 1.70000004768372), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
433,433,Pedro Bay Village Council - Commercial - Sm,True,1,True,False,0.343100011348724,2.59999990463257,,,Pedro ,"[(nan, 0.810000002384186), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
434,434,Pelican - Commercial - Sm,True,1,True,False,0.226400002837181,0.310000002384186,0.0,,Pelica,"[(nan, 0.491100013256073), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
435,435,Perryville Electric Utility - Commercial - Sm,True,1,True,False,0.25,2.40000009536743,,,Perryv,"[(nan, 0.949999988079071), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
436,436,"Petersburg, City of - Commercial - Sm",True,1,True,False,,0.00999999977648258,9.0,,Peters,"[(1500.0, 0.111000001430511), (3000.0, 0.108999997377396), (nan, 0.0759999975562096), (nan, nan), (nan, nan)]"
437,437,Pilot Point - Commercial - Sm,True,1,True,False,0.28549998998642,2.0,10.0,,Pilot ,"[(nan, 0.600000023841858), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
438,438,"Platinum, City of - Commercial - Sm",True,1,True,False,,2.40000009536743,,,Platin,"[(nan, 0.5), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
439,439,"Port Heiden, City of - Commercial - Sm",True,1,True,False,0.316900014877319,2.0,0.0,,Port H,"[(nan, 0.649999976158142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
440,440,Puvurnaq Power Company - Commercial - Sm,True,1,True,False,0.202000007033348,2.40000009536743,,,Puvurn,"[(nan, 0.649999976158142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
441,441,"Ruby, City of - Commercial - Sm",True,1,True,False,0.305000007152557,2.09999990463257,5.0,,"Ruby, ","[(nan, 0.75), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
442,442,Sand Point TDX - Commercial - Sm,True,1,True,True,0.209800004959106,1.70000004768372,6.67999982833862,,Sand P,"[(nan, 0.44620001281146005), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
444,444,"Seward, City of - Commercial - Sm",True,1,True,False,,1.10000002384186,41.060001373291,,Seward,"[(nan, 0.214144997298717), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
445,445,"Sitka, City & Borough - Commercial - Sm",True,1,True,False,,0.00300000002607703,40.9500007629395,5.88000011444092,"Sitka,","[(nan, 0.152999997138977), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
446,446,Skagway-APT - Commercial - Sm,True,1,True,False,0.0299999993294477,0.959999978542328,93.9700012207031,7.69000005722046,Skagwa,"[(nan, 0.209999993443489), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
447,447,Slana-APT - Commercial - Sm,True,1,True,False,0.28999999165535,1.5,93.9700012207031,30.9400005340576,Slana-,"[(nan, 0.529999971389771), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
448,448,St. George Electric Utility - Commercial - Sm,True,1,True,False,0.777660012245178,1.79999995231628,0.0,,St. Ge,"[(nan, 1.0), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
449,449,"St. Paul, City of - Commercial - Sm",True,1,True,False,0.242400005459785,1.60000002384186,0.0,,St. Pa,"[(nan, 0.419999986886978), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
450,450,Stevens Village - Commercial - Sm,True,1,True,False,0.517300009727478,2.40000009536743,,,Steven,"[(nan, 1.07000005245209), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
451,451,Takotna Community Association - Commercial - Sm,True,1,True,False,0.416500002145767,2.20000004768372,,,Takotn,"[(nan, 1.02199995517731), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
452,452,Tanalian Electric Coop - Commercial - Sm,True,1,True,False,,1.89999997615814,5.0,,Tanali,"[(nan, 0.505599975585938), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
453,453,"Tanana Power Company, Inc - Commercial - Sm",True,1,True,True,0.32480001449585,1.70000004768372,0.0,,Tanana,"[(10000.0, 0.662100001820363), (20000.0, 0.646000012406148), (nan, 0.620300009497441), (nan, nan), (nan, nan)]"
454,454,Tatitlek Electric Utility - Commercial - Sm,True,1,True,False,0.542699992656708,2.20000004768372,0.0,,Tatitl,"[(nan, 0.920000016689301), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
455,455,Teller Power Company - Commercial - Sm,False,1,True,False,,1.79999995231628,0.0,,Teller,"[(nan, 0.562799990177155), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
456,456,Tenakee Springs Electric Utility - Commercial - Sm,True,1,True,False,0.31580001115799,2.0,7.5,,Tenake,"[(nan, 0.610000014305115), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
457,457,Tetlin-APT - Commercial - Sm,True,1,True,False,0.219999998807907,1.5,93.9700012207031,10.3599996566772,Tetlin,"[(nan, 0.319999992847443), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
458,458,Thorne Bay-APT - Commercial - Sm,True,1,True,False,0.0299999993294477,1.60000002384186,93.9700012207031,7.96000003814697,Thorne,"[(nan, 0.180000007152557), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
459,459,Tok-APT- Commercial - Sm,True,1,True,False,0.219999998807907,1.5,93.9700012207031,10.3599996566772,Tok-AP,"[(nan, 0.319999992847443), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
460,460,Tuluksak Traditional Power - Residential,True,1,True,False,0.272899985313416,1.79999995231628,,,Tuluks,"[(nan, 0.75), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
461,461,Tuntutuliak Community Services - Commercial - Sm,True,1,True,False,0.226799994707108,1.89999997615814,40.0,,Tuntut,"[(nan, 0.649999976158142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
462,462,Twin Hills Village Council - Commercial - Sm,True,1,True,False,0.287900000810623,1.79999995231628,,,Twin H,"[(nan, 0.504100024700165), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
463,463,"Umnak Power Co., The Native Vill - Commercial - Sm",True,1,True,False,0.574199974536896,1.79999995231628,15.0,,Umnak ,"[(nan, 0.75), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
464,464,Unalakleet Valley Electric Assoc - Commercial - Sm,True,1,True,False,0.164199993014336,1.70000004768372,4.0,,Unalak,"[(nan, 0.427199989557266), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
465,465,"Unalaska, City of - Commercial - Sm",True,1,True,False,0.14640000462532,1.60000002384186,10.0,,Unalas,"[(nan, 0.37054999172687597), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
466,466,Unqusrag - Commercial - Sm,True,1,True,False,0.417100012302399,1.79999995231628,,,Unqusr,"[(nan, 0.800000011920929), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
467,467,Venetie Village Electric - Commercial - Sm,True,1,True,False,0.342000007629395,2.40000009536743,,,Veneti,"[(nan, 0.899999976158142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
468,468,Whale Pass-APT - Commercial - Sm,True,1,True,True,0.0299999993294477,1.5,93.9700012207031,7.69000005722046,Whale ,"[(nan, 0.18090000713709706), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
469,469,"White Mountain, City of - Commercial - Sm",True,1,True,False,0.256900012493134,2.79999995231628,10.0,,White ,"[(nan, 0.550000011920929), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
470,470,"Wrangell, City of - Commercial - Sm",True,1,True,False,,0.00999999977648258,9.0,,Wrange,"[(nan, 0.124099999666214), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
471,471,AVEC -Yakutat - Commercial - Sm,True,1,True,False,0.269400000572205,1.60000002384186,,,AVEC -,"[(nan, 0.43520000576973), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
472,472,"Akhiok, City of Commercial - Lg",True,1,True,False,0.387199997901917,2.20000004768372,,,Akhiok,"[(nan, 0.800000011920929), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
473,473,Akiachak Commercial - Lg,True,1,True,False,0.261999994516373,1.89999997615814,,,Akiach,"[(nan, 0.600000023841858), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
474,474,"Akiak, City of - Commercial - Lg",True,1,True,False,0.217199996113777,1.79999995231628,,,"Akiak,","[(nan, 0.529999971389771), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
475,475,"Akutan, City of - Commercial - Lg",True,1,True,False,0.774200022220612,2.5,,,Akutan,"[(nan, 0.949999988079071), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
476,476,AEL&P - Lg Commercial,True,1,True,True,0.0,0.0130000002682209,103.069999694824,13.5095806121826,AEL&P ,"[(nan, 0.04992500005755575), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
477,477,Alatna-APT- Commercial - Lg,True,1,True,True,0.5,2.5,156.610000610352,43.1800003051758,Alatna,"[(nan, 0.780899971374311), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
478,478,Allakaket - APT- Commercial - Lg,True,1,True,True,0.5,2.5,156.610000610352,43.1800003051758,Allaka,"[(nan, 0.780899971374311), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
479,479,Alutiiq Power- Commercial - Lg,True,1,True,False,0.377099990844727,2.40000009536743,,,Alutii,"[(nan, 0.699999988079071), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
480,480,Anchorage ML&P - Commercial - Lg,True,1,True,True,,1.10000002384186,44.1500015258789,23.2900009155273,Anchor,"[(nan, 0.09175999800208955), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
481,481,Andreanof Electric Corp - Commercial - Lg,True,1,True,False,0.238600000739098,2.79999995231628,,,Andrea,"[(nan, 0.625), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
482,482,Aniak Light & Power - Commercial - Lg,True,1,True,True,0.301099985837936,1.70000004768372,,,Aniak ,"[(nan, 0.606200009235181), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
483,483,Arctic Village Elec - Commercial - Lg,True,1,True,False,0.782999992370605,2.70000004768372,,,Arctic,"[(nan, 1.0), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
484,484,Atmautluak Joint Utilities - Commercial - Lg,True,1,True,False,0.241200000047684,1.5,35.8600006103516,,Atmaut,"[(nan, 0.699999988079071), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
485,485,AVEC-Alakanuk - Commercial - Lg,True,1,True,False,0.267800003290176,1.79999995231628,45.0,45.0,AVEC-A,"[(1500.0, 0.30809999909251967), (nan, 0.22810000088065896), (nan, nan), (nan, nan), (nan, nan)]"
486,486,AVEC-Ambler - Commercial - Lg,True,1,True,False,0.297100007534027,1.79999995231628,45.0,45.0,AVEC-A,"[(1500.0, 0.328699998557568), (nan, 0.2487000003457073), (nan, nan), (nan, nan), (nan, nan)]"
487,487,AVEC-Anvik - Commercial - Lg,True,1,True,False,0.31470000743866,1.79999995231628,45.0,45.0,AVEC-A,"[(1500.0, 0.350000001490116), (nan, 0.2700000032782553), (nan, nan), (nan, nan), (nan, nan)]"
488,488,AVEC-Brevig Mission - Commercial - Lg,True,1,True,False,0.257600009441376,1.79999995231628,45.0,45.0,AVEC-B,"[(1500.0, 0.27989999204874), (nan, 0.19989999383687931), (nan, nan), (nan, nan), (nan, nan)]"
489,489,AVEC-Chevak - Commercial - Lg,True,1,True,False,0.270900011062622,1.79999995231628,45.0,45.0,AVEC-C,"[(1500.0, 0.3494999930262563), (nan, 0.26949999481439557), (nan, nan), (nan, nan), (nan, nan)]"
490,490,AVEC-Eek - Commercial - Lg,True,1,True,False,0.280299991369247,1.79999995231628,45.0,45.0,AVEC-E,"[(1500.0, 0.315999992191792), (nan, 0.2359999939799313), (nan, nan), (nan, nan), (nan, nan)]"
491,491,AVEC-Elim - Commercial - Lg,True,1,True,False,0.291700005531311,1.79999995231628,45.0,45.0,AVEC-E,"[(1500.0, 0.32999999076128), (nan, 0.2499999925494193), (nan, nan), (nan, nan), (nan, nan)]"
492,492,AVEC-Emmonak - Commercial - Lg,True,1,True,False,0.267800003290176,1.79999995231628,45.0,45.0,AVEC-E,"[(1500.0, 0.30809999909251967), (nan, 0.22810000088065896), (nan, nan), (nan, nan), (nan, nan)]"
493,493,AVEC-Gambell - Commercial - Lg,True,1,True,False,0.264499992132187,1.79999995231628,45.0,45.0,AVEC-G,"[(1500.0, 0.3377000018954281), (nan, 0.2577000036835674), (nan, nan), (nan, nan), (nan, nan)]"
494,494,AVEC-Goodnews Bay - Commercial - Lg,True,1,True,False,0.274899989366531,1.79999995231628,45.0,45.0,AVEC-G,"[(1500.0, 0.303199999034405), (nan, 0.2232000008225443), (nan, nan), (nan, nan), (nan, nan)]"
495,495,AVEC-Grayling - Commercial - Lg,True,1,True,False,0.291000008583069,1.79999995231628,45.0,45.0,AVEC-G,"[(1500.0, 0.327499993145466), (nan, 0.2474999949336053), (nan, nan), (nan, nan), (nan, nan)]"
